User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
e54feec5,96,1,229.02,3,4,3,10,Champions
e57349d9,29,1,254.25,4,4,3,11,Champions
e57a5769,300,1,72.11,1,4,1,6,Potential Loyalists
e5964ecd,233,1,257.85,2,4,3,9,Loyal Customers
e597f5d5,207,1,17.46,2,4,1,7,Potential Loyalists
e5a5e18d,262,1,373.99,1,4,4,9,Loyal Customers
e5a8c4fa,38,1,304.81,4,4,4,12,Champions
e5c11c0b,126,1,94.83,3,4,1,8,Loyal Customers
e5ce3b3c,305,1,374.35,1,4,4,9,Loyal Customers
e5d18746,176,1,228.69,2,4,3,9,Loyal Customers
e5df4881,135,1,35.93,3,4,1,8,Loyal Customers
e608beb8,168,1,81.38,2,4,1,7,Potential Loyalists
e6090c66,248,1,264.29,1,4,3,8,Loyal Customers
e616fbf7,174,1,127.78,2,4,2,8,Loyal Customers
e6296714,246,1,58.11,1,4,1,6,Potential Loyalists
e651377e,182,1,11.91,2,4,1,7,Potential Loyalists
e65b50eb,297,1,24.51,1,4,1,6,Potential Loyalists
e6659f20,84,1,295.48,3,4,3,10,Champions
e69f4d59,225,1,262.39,2,4,3,9,Loyal Customers
e6a28a9a,253,1,12.77,1,4,1,6,Potential Loyalists
e6a4031d,163,1,353.08,3,4,4,11,Champions
e6b61602,320,1,187.16,1,4,2,7,Potential Loyalists
e6cbe081,234,1,394.16,2,4,4,10,Champions
e6d67df5,45,1,225.72,4,4,3,11,Champions
e6e322f8,272,1,223.5,1,4,3,8,Loyal Customers
e6ee5109,91,1,96.42,3,4,1,8,Loyal Customers
e6ef2c9f,129,1,72.93,3,4,1,8,Loyal Customers
e70186b8,186,1,20.01,2,4,1,7,Potential Loyalists
e703a85c,220,1,242.9,2,4,3,9,Loyal Customers
e71626bf,199,1,107.53,2,4,2,8,Loyal Customers
e71a6cd8,134,1,350.87,3,4,4,11,Champions
e724bac8,314,1,336.97,1,4,4,9,Loyal Customers
e7267a38,284,1,186.63,1,4,2,7,Potential Loyalists
e733dc52,166,1,58.76,2,4,1,7,Potential Loyalists
e7346b49,183,1,302.85,2,4,3,9,Loyal Customers
e734cf71,310,1,100.78,1,4,1,6,Potential Loyalists
e73ad07c,222,1,165.04,2,4,2,8,Loyal Customers
e7975539,27,1,222.86,4,4,3,11,Champions
e7a1a25e,137,1,58.97,3,4,1,8,Loyal Customers
e7b3665a,321,1,126.75,1,4,2,7,Potential Loyalists
e7b928bc,193,1,359.49,2,4,4,10,Champions
e7ba49df,10,1,319.53,4,4,4,12,Champions
e7c1bef5,171,1,100.81,2,4,1,7,Potential Loyalists
e7dc9f25,168,1,410.5,2,4,4,10,Champions
e7e2b27c,272,1,194.27,1,4,2,7,Potential Loyalists
e7eab712,171,1,141.27,2,4,2,8,Loyal Customers
e8285de5,231,1,178.81,2,4,2,8,Loyal Customers
e831f6b4,312,1,37.34,1,4,1,6,Potential Loyalists
e8492835,171,1,191.81,2,4,2,8,Loyal Customers
e8613d9e,183,1,274.24,2,4,3,9,Loyal Customers
e86cf289,210,1,198.21,2,4,2,8,Loyal Customers
e878819f,46,1,151.36,4,4,2,10,Champions
e87be34e,224,1,360.76,2,4,4,10,Champions
e88f788c,136,1,323.83,3,4,4,11,Champions
e8a5a7d6,268,1,251.23,1,4,3,8,Loyal Customers
e8a90aab,225,1,280.98,2,4,3,9,Loyal Customers
e8aaaa1f,323,1,248.99,1,4,3,8,Loyal Customers
e8ac7f4d,272,1,237.05,1,4,3,8,Loyal Customers
e8b9a378,217,1,12.58,2,4,1,7,Potential Loyalists
e8c697cd,71,1,247.73,4,4,3,11,Champions
e8db0cc2,133,1,147.1,3,4,2,9,Loyal Customers
e8e2315a,248,1,382.07,1,4,4,9,Loyal Customers
e8e7e07b,292,1,205.8,1,4,3,8,Loyal Customers
e8e91d15,242,1,31.59,2,4,1,7,Potential Loyalists
e8f282f4,121,1,113.22,3,4,2,9,Loyal Customers
e90aeb07,189,1,114.79,2,4,2,8,Loyal Customers
e92363ff,288,1,14.29,1,4,1,6,Potential Loyalists
e93602da,58,1,193.74,4,4,2,10,Champions
e9390573,14,1,351.4,4,4,4,12,Champions
e953a168,112,1,106.33,3,4,2,9,Loyal Customers
e9541774,236,1,129.36,2,4,2,8,Loyal Customers
e95af48a,306,1,199.44,1,4,3,8,Loyal Customers
e9786a6d,146,1,46.48,3,4,1,8,Loyal Customers
e9ad7995,293,1,124.0,1,4,2,7,Potential Loyalists
e9b7da04,59,1,355.36,4,4,4,12,Champions
e9be0cb1,268,1,207.06,1,4,3,8,Loyal Customers
e9fc3b5d,37,1,317.43,4,4,4,12,Champions
e9fde811,232,1,217.8,2,4,3,9,Loyal Customers
ea39eefb,238,1,35.15,2,4,1,7,Potential Loyalists
ea3feaf3,176,1,249.98,2,4,3,9,Loyal Customers
ea529ab7,71,1,46.1,4,4,1,9,Loyal Customers
ea60235a,233,1,289.22,2,4,3,9,Loyal Customers
ea6fd1f7,40,1,333.23,4,4,4,12,Champions
ea94aad2,74,1,140.57,4,4,2,10,Champions
eabb8e22,280,1,244.07,1,4,3,8,Loyal Customers
eaca4fa0,172,1,134.87,2,4,2,8,Loyal Customers
eae2f779,153,1,137.59,3,4,2,9,Loyal Customers
eb01d335,315,1,104.62,1,4,2,7,Potential Loyalists
eb1911f4,312,1,120.88,1,4,2,7,Potential Loyalists
eb342dbe,295,1,109.78,1,4,2,7,Potential Loyalists
eb44303b,139,1,293.43,3,4,3,10,Champions
eb4735e3,10,1,106.83,4,4,2,10,Champions
eb5366bb,298,1,264.55,1,4,3,8,Loyal Customers
eb5ebf37,236,1,190.6,2,4,2,8,Loyal Customers
eb65d1ca,89,1,234.13,3,4,3,10,Champions
eb72f968,122,1,52.18,3,4,1,8,Loyal Customers
eb8345db,200,1,213.22,2,4,3,9,Loyal Customers
eb93c677,154,1,171.82,3,4,2,9,Loyal Customers
eb962cf1,190,1,69.62,2,4,1,7,Potential Loyalists
ebbfafc3,199,1,320.14,2,4,4,10,Champions
ebce6cad,6,1,71.75,4,4,1,9,Loyal Customers
ebd4488c,227,1,24.44,2,4,1,7,Potential Loyalists
ebded5a7,253,1,221.04,1,4,3,8,Loyal Customers
ebe00762,179,1,80.95,2,4,1,7,Potential Loyalists
ebf19184,56,1,170.1,4,4,2,10,Champions
ec022a3c,104,1,465.64,3,4,4,11,Champions
ec1b92c2,54,1,158.04,4,4,2,10,Champions
ec2e8c2b,30,1,273.95,4,4,3,11,Champions
ec38f4fa,282,1,376.98,1,4,4,9,Loyal Customers
ec4f4397,198,1,190.96,2,4,2,8,Loyal Customers
ec61371d,215,1,213.95,2,4,3,9,Loyal Customers
ec6cf96c,61,1,42.68,4,4,1,9,Loyal Customers
ec701be3,54,1,338.11,4,4,4,12,Champions
ec750276,34,1,358.13,4,4,4,12,Champions
ecaeb17c,36,1,283.64,4,4,3,11,Champions
ecbb43d3,60,1,332.42,4,4,4,12,Champions
ecbf0669,238,1,198.64,2,4,2,8,Loyal Customers
eccbc70c,189,1,337.1,2,4,4,10,Champions
ed00aa00,306,1,203.06,1,4,3,8,Loyal Customers
ed127a6a,306,1,49.46,1,4,1,6,Potential Loyalists
ed1329e5,167,1,52.6,2,4,1,7,Potential Loyalists
ed1abea9,50,1,178.61,4,4,2,10,Champions
ed1ebaa0,308,1,101.41,1,4,1,6,Potential Loyalists
ed2e3289,293,1,96.96,1,4,1,6,Potential Loyalists
ed460c68,261,1,127.28,1,4,2,7,Potential Loyalists
ed4b302d,128,1,217.77,3,4,3,10,Champions
ed518f41,154,1,19.42,3,4,1,8,Loyal Customers
ed543573,50,1,248.26,4,4,3,11,Champions
ed69d7a0,193,1,133.0,2,4,2,8,Loyal Customers
ed711917,142,1,382.3,3,4,4,11,Champions
ed799954,233,1,395.46,2,4,4,10,Champions
ed87a707,291,1,176.3,1,4,2,7,Potential Loyalists
ed900f52,318,1,321.92,1,4,4,9,Loyal Customers
edaea13b,146,1,382.19,3,4,4,11,Champions
edb89577,130,1,480.49,3,4,4,11,Champions
edc1d507,296,1,97.82,1,4,1,6,Potential Loyalists
edf788be,10,1,28.29,4,4,1,9,Loyal Customers
edf95866,315,1,205.54,1,4,3,8,Loyal Customers
edfc7dec,15,1,86.91,4,4,1,9,Loyal Customers
ee01470d,216,1,334.13,2,4,4,10,Champions
ee1350fc,51,1,464.61,4,4,4,12,Champions
ee2735fb,265,1,365.37,1,4,4,9,Loyal Customers
ee2a2250,173,1,27.01,2,4,1,7,Potential Loyalists
ee300046,108,1,59.8,3,4,1,8,Loyal Customers
ee51a889,65,1,277.72,4,4,3,11,Champions
ee84c4d8,191,1,7.33,2,4,1,7,Potential Loyalists
eeac60e5,26,1,193.8,4,4,2,10,Champions
eed1708f,238,1,53.2,2,4,1,7,Potential Loyalists
ef040b5e,246,1,281.27,1,4,3,8,Loyal Customers
ef2a5e35,40,1,25.76,4,4,1,9,Loyal Customers
ef2f2796,119,1,39.21,3,4,1,8,Loyal Customers
ef496fef,19,1,254.87,4,4,3,11,Champions
ef5bf3b6,246,1,282.15,1,4,3,8,Loyal Customers
ef63128f,210,1,78.14,2,4,1,7,Potential Loyalists
ef8a9fed,5,1,218.11,4,4,3,11,Champions
ef989073,292,1,89.29,1,4,1,6,Potential Loyalists
ef9c5215,184,1,331.47,2,4,4,10,Champions
ef9fbda4,78,1,161.94,4,4,2,10,Champions
efaf3f1e,244,1,190.22,1,4,2,7,Potential Loyalists
efb78e51,277,1,23.66,1,4,1,6,Potential Loyalists
efcf43d8,164,1,237.42,2,4,3,9,Loyal Customers
efd66d9f,119,1,86.42,3,4,1,8,Loyal Customers
efe70bb7,320,1,132.7,1,4,2,7,Potential Loyalists
effad494,285,1,207.79,1,4,3,8,Loyal Customers
f007a18c,267,1,161.34,1,4,2,7,Potential Loyalists
f00862a4,320,1,373.44,1,4,4,9,Loyal Customers
f01b43f7,283,1,193.02,1,4,2,7,Potential Loyalists
f01ebb7e,254,1,95.79,1,4,1,6,Potential Loyalists
f0241946,228,1,226.56,2,4,3,9,Loyal Customers
f027621a,121,1,125.7,3,4,2,9,Loyal Customers
f062dd23,266,1,242.93,1,4,3,8,Loyal Customers
f06f2d9e,239,1,459.17,2,4,4,10,Champions
f12658a2,258,1,63.97,1,4,1,6,Potential Loyalists
f1327a62,307,1,75.3,1,4,1,6,Potential Loyalists
f1345c3d,57,1,391.14,4,4,4,12,Champions
f144573f,220,1,368.6,2,4,4,10,Champions
f145c04d,44,1,215.06,4,4,3,11,Champions
f14cd9dc,105,1,467.24,3,4,4,11,Champions
f1733214,253,1,27.14,1,4,1,6,Potential Loyalists
f17e39c3,64,1,21.25,4,4,1,9,Loyal Customers
f1807b8c,152,1,74.66,3,4,1,8,Loyal Customers
f196dcc8,276,1,423.81,1,4,4,9,Loyal Customers
f198455a,260,1,245.58,1,4,3,8,Loyal Customers
f19d241b,107,1,236.59,3,4,3,10,Champions
f1ae0592,288,1,406.69,1,4,4,9,Loyal Customers
f1c5f192,21,1,56.86,4,4,1,9,Loyal Customers
f1cbd9ed,110,1,115.75,3,4,2,9,Loyal Customers
f1cc2d2c,147,1,195.46,3,4,2,9,Loyal Customers
f1d4d1d3,21,1,416.1,4,4,4,12,Champions
f1dc18ef,111,1,232.35,3,4,3,10,Champions
f1f41f6b,84,1,109.94,3,4,2,9,Loyal Customers
f1fd4710,188,1,205.03,2,4,3,9,Loyal Customers
f227caa1,152,1,345.75,3,4,4,11,Champions
f25423e1,88,1,320.24,3,4,4,11,Champions
f25a81cc,156,1,62.16,3,4,1,8,Loyal Customers
f26ee426,96,1,448.15,3,4,4,11,Champions
f27e1207,90,1,373.39,3,4,4,11,Champions
f2958613,118,1,159.77,3,4,2,9,Loyal Customers
f2a41f18,110,1,195.34,3,4,2,9,Loyal Customers
f2c0a566,252,1,428.47,1,4,4,9,Loyal Customers
f2c1aeec,39,1,322.49,4,4,4,12,Champions
f2df6fa0,30,1,364.52,4,4,4,12,Champions
f2e4ad50,7,1,176.87,4,4,2,10,Champions
f2e7bcc0,68,1,404.77,4,4,4,12,Champions
f30003fb,147,1,238.75,3,4,3,10,Champions
f30aa764,277,1,70.5,1,4,1,6,Potential Loyalists
f3372a06,285,1,418.85,1,4,4,9,Loyal Customers
f33c5a33,23,1,119.9,4,4,2,10,Champions
f3431ec8,106,1,336.74,3,4,4,11,Champions
f3498014,101,1,153.8,3,4,2,9,Loyal Customers
f3b73afc,274,1,346.42,1,4,4,9,Loyal Customers
f3bd0c9c,53,1,54.61,4,4,1,9,Loyal Customers
f3cc28a1,29,1,345.66,4,4,4,12,Champions
f3e197f3,233,1,146.61,2,4,2,8,Loyal Customers
f3e36ce3,179,1,65.08,2,4,1,7,Potential Loyalists
f3ee36a5,291,1,271.39,1,4,3,8,Loyal Customers
f3fbacfa,243,1,277.74,2,4,3,9,Loyal Customers
f40a9b6d,268,1,79.38,1,4,1,6,Potential Loyalists
f41adbe9,27,1,168.44,4,4,2,10,Champions
f422fc68,172,1,96.54,2,4,1,7,Potential Loyalists
f42d759a,221,1,165.26,2,4,2,8,Loyal Customers
f43f409f,238,1,45.34,2,4,1,7,Potential Loyalists
f444bdd4,178,1,188.57,2,4,2,8,Loyal Customers
f4518d7a,79,1,264.04,4,4,3,11,Champions
f4658b9f,287,1,163.52,1,4,2,7,Potential Loyalists
f49fc9d3,221,1,245.88,2,4,3,9,Loyal Customers
f4d0aa67,80,1,172.66,4,4,2,10,Champions
f4d21e00,21,1,338.89,4,4,4,12,Champions
f4d46444,256,1,296.79,1,4,3,8,Loyal Customers
f4d7018c,231,1,20.23,2,4,1,7,Potential Loyalists
f508691b,192,1,219.84,2,4,3,9,Loyal Customers
f5109550,13,1,182.22,4,4,2,10,Champions
f519fe50,185,1,48.63,2,4,1,7,Potential Loyalists
f53931c3,281,1,128.49,1,4,2,7,Potential Loyalists
f54726e0,273,1,278.28,1,4,3,8,Loyal Customers
f54c8b25,206,1,407.94,2,4,4,10,Champions
f5621bfe,182,1,204.89,2,4,3,9,Loyal Customers
f574b742,167,1,280.19,2,4,3,9,Loyal Customers
f57cdfc5,218,1,325.36,2,4,4,10,Champions
f581d1f7,74,1,49.78,4,4,1,9,Loyal Customers
f5c89ec0,1,1,399.27,4,4,4,12,Champions
f5e44697,80,1,71.26,4,4,1,9,Loyal Customers
f602c02d,210,1,343.96,2,4,4,10,Champions
f6207bb8,61,1,33.4,4,4,1,9,Loyal Customers
f627d9d5,118,1,254.32,3,4,3,10,Champions
f6460f4c,29,1,41.58,4,4,1,9,Loyal Customers
f648e9e7,103,1,128.14,3,4,2,9,Loyal Customers
f65fa62f,272,1,186.79,1,4,2,7,Potential Loyalists
f666dd75,8,1,167.44,4,4,2,10,Champions
f676f386,305,1,324.65,1,4,4,9,Loyal Customers
f6882c89,52,1,437.98,4,4,4,12,Champions
f68e5e35,32,1,442.91,4,4,4,12,Champions
f69c9130,230,1,70.66,2,4,1,7,Potential Loyalists
f6c2e5a1,181,1,93.08,2,4,1,7,Potential Loyalists
f6c5b1e3,127,1,291.15,3,4,3,10,Champions
f6cad0c5,168,1,200.87,2,4,3,9,Loyal Customers
f6e401ef,27,1,348.48,4,4,4,12,Champions
f6e5828e,35,1,146.19,4,4,2,10,Champions
f6e5f5b6,82,1,48.1,3,4,1,8,Loyal Customers
f7126ee5,4,1,100.22,4,4,1,9,Loyal Customers
f716d5ff,176,1,201.85,2,4,3,9,Loyal Customers
f720b9b7,234,1,121.94,2,4,2,8,Loyal Customers
f747c9ed,42,1,46.75,4,4,1,9,Loyal Customers
f74f4cb1,199,1,216.4,2,4,3,9,Loyal Customers
f783772f,18,1,99.85,4,4,1,9,Loyal Customers
f79b5065,36,1,36.95,4,4,1,9,Loyal Customers
f7ad61b4,150,1,296.87,3,4,3,10,Champions
f7c63887,101,1,101.62,3,4,1,8,Loyal Customers
f7cd3439,149,1,90.63,3,4,1,8,Loyal Customers
f7d6dfab,174,1,285.77,2,4,3,9,Loyal Customers
f7d8a36d,9,1,23.11,4,4,1,9,Loyal Customers
f7d947da,126,1,13.92,3,4,1,8,Loyal Customers
f7ed4253,258,1,220.9,1,4,3,8,Loyal Customers
f7f92b48,87,1,221.03,3,4,3,10,Champions
f836adad,137,1,127.28,3,4,2,9,Loyal Customers
f8578999,326,1,118.93,1,4,2,7,Potential Loyalists
f85ad600,212,1,56.97,2,4,1,7,Potential Loyalists
f85b8d3c,280,1,395.18,1,4,4,9,Loyal Customers
f85e08f6,107,1,18.14,3,4,1,8,Loyal Customers
f85f1b34,297,1,226.87,1,4,3,8,Loyal Customers
f878e329,17,1,124.42,4,4,2,10,Champions
f88ba5dc,229,1,396.49,2,4,4,10,Champions
f88d9ff6,10,1,150.43,4,4,2,10,Champions
f893da7a,324,1,390.57,1,4,4,9,Loyal Customers
f8a02dac,132,1,92.55,3,4,1,8,Loyal Customers
f8c40b69,240,1,183.66,2,4,2,8,Loyal Customers
f8cd3c03,47,1,198.38,4,4,2,10,Champions
f8d08b85,65,1,335.49,4,4,4,12,Champions
f8e9efff,5,1,365.9,4,4,4,12,Champions
f8fec828,27,1,356.34,4,4,4,12,Champions
f92a5812,127,1,304.09,3,4,3,10,Champions
f92df21e,60,1,247.87,4,4,3,11,Champions
f9383d86,6,1,245.57,4,4,3,11,Champions
f94d89b9,273,1,179.73,1,4,2,7,Potential Loyalists
f95064b0,192,1,285.29,2,4,3,9,Loyal Customers
f9632dc2,208,1,237.09,2,4,3,9,Loyal Customers
f979e9ea,192,1,68.78,2,4,1,7,Potential Loyalists
f9941dc2,11,1,238.56,4,4,3,11,Champions
f9b0b9bf,181,1,188.88,2,4,2,8,Loyal Customers
f9b3c134,146,1,456.85,3,4,4,11,Champions
f9c6383e,172,1,428.15,2,4,4,10,Champions
f9cd4168,127,1,164.61,3,4,2,9,Loyal Customers
f9e39387,123,1,122.45,3,4,2,9,Loyal Customers
f9e89622,224,1,479.63,2,4,4,10,Champions
f9ff1a48,91,1,459.44,3,4,4,11,Champions
fa0641b0,77,1,59.18,4,4,1,9,Loyal Customers
fa0755c1,258,1,167.34,1,4,2,7,Potential Loyalists
fa092e4b,223,1,11.24,2,4,1,7,Potential Loyalists
fa1105cb,50,1,83.0,4,4,1,9,Loyal Customers
fa33e600,204,1,86.86,2,4,1,7,Potential Loyalists
fa628d2b,93,1,123.32,3,4,2,9,Loyal Customers
fa900887,165,1,340.74,2,4,4,10,Champions
faafe05b,125,1,216.26,3,4,3,10,Champions
fab2b55b,22,1,104.7,4,4,2,10,Champions
fabf88c3,125,1,344.34,3,4,4,11,Champions
faed997b,193,1,300.96,2,4,3,9,Loyal Customers
faf193a9,256,1,51.1,1,4,1,6,Potential Loyalists
fafe9fea,189,1,334.38,2,4,4,10,Champions
faff6ffa,119,1,340.19,3,4,4,11,Champions
fb17e261,83,1,267.18,3,4,3,10,Champions
fb1b3d3f,49,1,88.42,4,4,1,9,Loyal Customers
fb538ced,236,1,320.44,2,4,4,10,Champions
fb73ed45,157,1,367.12,3,4,4,11,Champions
fb789539,93,1,391.96,3,4,4,11,Champions
fb8277c8,96,1,250.72,3,4,3,10,Champions
fb866ac4,67,1,28.76,4,4,1,9,Loyal Customers
fb93fc53,255,1,42.52,1,4,1,6,Potential Loyalists
fbba70e8,266,1,104.95,1,4,2,7,Potential Loyalists
fbef474d,249,1,262.8,1,4,3,8,Loyal Customers
fbf3b6d9,74,1,42.08,4,4,1,9,Loyal Customers
fbf88af9,60,1,215.22,4,4,3,11,Champions
fbfdfbb1,215,1,342.58,2,4,4,10,Champions
fc0f137f,142,1,166.69,3,4,2,9,Loyal Customers
fc14a4b2,306,1,273.86,1,4,3,8,Loyal Customers
fc38d815,13,1,108.39,4,4,2,10,Champions
fc5078d2,105,1,67.44,3,4,1,8,Loyal Customers
fc5376e9,287,1,251.82,1,4,3,8,Loyal Customers
fc81d481,42,1,286.73,4,4,3,11,Champions
fc8a5cc8,144,1,159.9,3,4,2,9,Loyal Customers
fca884d2,303,1,44.59,1,4,1,6,Potential Loyalists
fcb88b64,210,1,282.89,2,4,3,9,Loyal Customers
fcdfd494,265,1,251.09,1,4,3,8,Loyal Customers
fcf06f0b,38,1,236.76,4,4,3,11,Champions
fd015934,189,1,410.2,2,4,4,10,Champions
fd0e68a4,232,1,18.04,2,4,1,7,Potential Loyalists
fd1013cd,75,1,372.76,4,4,4,12,Champions
fd42a231,174,1,81.26,2,4,1,7,Potential Loyalists
fd4c3384,129,1,106.84,3,4,2,9,Loyal Customers
fda13bbd,103,1,266.69,3,4,3,10,Champions
fda2a523,264,1,251.16,1,4,3,8,Loyal Customers
fdadd527,64,1,17.8,4,4,1,9,Loyal Customers
fdb03abd,243,1,314.63,2,4,4,10,Champions
fdb2b385,10,1,32.89,4,4,1,9,Loyal Customers
fdbb057a,49,1,115.34,4,4,2,10,Champions
fdc23ea4,318,1,92.09,1,4,1,6,Potential Loyalists
fdc30694,64,1,425.85,4,4,4,12,Champions
fdcc0170,204,1,124.02,2,4,2,8,Loyal Customers
fdd0b0b7,252,1,11.06,1,4,1,6,Potential Loyalists
fdd35ce2,127,1,108.45,3,4,2,9,Loyal Customers
fde47685,131,1,66.18,3,4,1,8,Loyal Customers
fde7243f,20,1,116.95,4,4,2,10,Champions
fdf2e60c,167,1,138.47,2,4,2,8,Loyal Customers
fe0b3a08,163,1,354.46,3,4,4,11,Champions
fe1668db,259,1,386.19,1,4,4,9,Loyal Customers
fe2ddc82,297,1,144.94,1,4,2,7,Potential Loyalists
fe3cdb6b,171,1,370.12,2,4,4,10,Champions
fe4d03cd,52,1,264.92,4,4,3,11,Champions
fe747fa8,43,1,66.16,4,4,1,9,Loyal Customers
fe77fa94,157,1,418.47,3,4,4,11,Champions
fe89cb74,130,1,58.81,3,4,1,8,Loyal Customers
fe8a21d2,231,1,362.82,2,4,4,10,Champions
fe8b4c60,225,1,162.47,2,4,2,8,Loyal Customers
fea0052e,92,1,74.11,3,4,1,8,Loyal Customers
fec142e5,98,1,230.04,3,4,3,10,Champions
fed09ac7,191,1,243.82,2,4,3,9,Loyal Customers
fef3b4d7,33,1,48.56,4,4,1,9,Loyal Customers
ff0620fc,239,1,106.56,2,4,2,8,Loyal Customers
ff119d8e,7,1,123.42,4,4,2,10,Champions
ff1aec5a,55,1,238.97,4,4,3,11,Champions
ff264d6a,285,1,376.82,1,4,4,9,Loyal Customers
ff45dc2b,240,1,135.05,2,4,2,8,Loyal Customers
ff482f56,2,1,349.91,4,4,4,12,Champions
ff612d9d,305,1,24.45,1,4,1,6,Potential Loyalists
ff91160c,204,1,290.25,2,4,3,9,Loyal Customers
ff94d6ab,271,1,46.94,1,4,1,6,Potential Loyalists
ff985431,122,1,19.45,3,4,1,8,Loyal Customers
ff9c4ba6,51,1,386.98,4,4,4,12,Champions
ffb59cb8,282,1,417.36,1,4,4,9,Loyal Customers
ffcf6748,219,1,135.23,2,4,2,8,Loyal Customers
ffda329b,205,1,14.96,2,4,1,7,Potential Loyalists
ffda47ed,232,1,150.34,2,4,2,8,Loyal Customers
fffca9db,226,1,83.55,2,4,1,7,Potential Loyalists
